CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-02 00:00,m^3/s,7.9425,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-03 00:00,m^3/s,6.23,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-04 00:00,m^3/s,5.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-05 00:00,m^3/s,6.23,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-06 00:00,m^3/s,6.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-07 00:00,m^3/s,5.405,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-08 00:00,m^3/s,5.054,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-09 00:00,m^3/s,4.806,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-10 00:00,m^3/s,4.558,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-11 00:00,m^3/s,4.31,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-12 00:00,m^3/s,4.062,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-13 00:00,m^3/s,3.95,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-14 00:00,m^3/s,3.75,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-15 00:00,m^3/s,3.55,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-16 00:00,m^3/s,3.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-17 00:00,m^3/s,3.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-18 00:00,m^3/s,3.35,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-19 00:00,m^3/s,3.3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-20 00:00,m^3/s,3.3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-21 00:00,m^3/s,3.3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-22 00:00,m^3/s,3.25,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-23 00:00,m^3/s,3.2,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-24 00:00,m^3/s,3.2,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-25 00:00,m^3/s,3.2,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-26 00:00,m^3/s,3.2,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-27 00:00,m^3/s,3.2,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-28 00:00,m^3/s,3.15,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-29 00:00,m^3/s,3.1,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-30 00:00,m^3/s,3.1,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-01-31 00:00,m^3/s,3.1,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-01 00:00,m^3/s,3.05,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-02 00:00,m^3/s,3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-03 00:00,m^3/s,3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-04 00:00,m^3/s,3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-05 00:00,m^3/s,3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-06 00:00,m^3/s,2.95,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-07 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-08 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-09 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-10 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-11 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-12 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-13 00:00,m^3/s,2.85,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-14 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-15 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-16 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-17 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-18 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-19 00:00,m^3/s,2.75,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-20 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-21 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-22 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-23 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-24 00:00,m^3/s,2.65,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-25 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-26 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-27 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-28 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-02-29 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-01 00:00,m^3/s,2.55,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-02 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-03 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-04 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-05 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-06 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-07 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-08 00:00,m^3/s,2.45,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-09 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-10 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-11 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-12 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-13 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-14 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-15 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-16 00:00,m^3/s,2.84999999999792,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-17 00:00,m^3/s,3.3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-18 00:00,m^3/s,2.95,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-19 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-20 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-21 00:00,m^3/s,2.85,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-22 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-23 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-24 00:00,m^3/s,2.8,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-25 00:00,m^3/s,2.75,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-26 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-27 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-28 00:00,m^3/s,2.7,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-29 00:00,m^3/s,2.65,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-30 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-03-31 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-01 00:00,m^3/s,2.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-02 00:00,m^3/s,2.55,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-03 00:00,m^3/s,2.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-04 00:00,m^3/s,2.45,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-05 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-06 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-07 00:00,m^3/s,2.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-08 00:00,m^3/s,2.35,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-09 00:00,m^3/s,2.3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-10 00:00,m^3/s,2.3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-11 00:00,m^3/s,2.64999999999838,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-12 00:00,m^3/s,3.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-13 00:00,m^3/s,3.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-14 00:00,m^3/s,2.9,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-15 00:00,m^3/s,2.65,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-16 00:00,m^3/s,3.50999999999486,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-17 00:00,m^3/s,4.62,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-18 00:00,m^3/s,3.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-19 00:00,m^3/s,3,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-20 00:00,m^3/s,3.1999999999963,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-21 00:00,m^3/s,5.24,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-22 00:00,m^3/s,22.5649999999094,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-23 00:00,m^3/s,42.13,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-25 00:00,m^3/s,27.765,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-26 00:00,m^3/s,7.86,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-27 00:00,m^3/s,3.65,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-29 00:00,m^3/s,10.37,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-04-30 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-01 00:00,m^3/s,84.368,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-03 00:00,m^3/s,42.13,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-04 00:00,m^3/s,15.5825,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-05 00:00,m^3/s,14.0749999999562,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-06 00:00,m^3/s,23.53,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-07 00:00,m^3/s,7.9425,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-08 00:00,m^3/s,27.765,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-09 00:00,m^3/s,53.5629999998161,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-10 00:00,m^3/s,93.276,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-11 00:00,m^3/s,20.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-12 00:00,m^3/s,12.475,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-13 00:00,m^3/s,7.9425,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-14 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-15 00:00,m^3/s,7.1175,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-16 00:00,m^3/s,4.496,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-17 00:00,m^3/s,6.49749999998844,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-18 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-19 00:00,m^3/s,4.93,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-20 00:00,m^3/s,4.51999999999667,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-21 00:00,m^3/s,5.24,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-22 00:00,m^3/s,4.31,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-23 00:00,m^3/s,17.9999999999352,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-24 00:00,m^3/s,32,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-25 00:00,m^3/s,10.0475,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-26 00:00,m^3/s,6.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-27 00:00,m^3/s,4.496,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-28 00:00,m^3/s,4.012,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-29 00:00,m^3/s,3.55,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-30 00:00,m^3/s,15.3824999999427,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-05-31 00:00,m^3/s,27.765,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-01 00:00,m^3/s,12.3424999999642,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-02 00:00,m^3/s,21.5499999999516,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-03 00:00,m^3/s,32,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-04 00:00,m^3/s,15.5825,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-05 00:00,m^3/s,7.9425,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-06 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-07 00:00,m^3/s,5.44499999999331,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-08 00:00,m^3/s,6.89,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-09 00:00,m^3/s,7.54999999998356,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-10 00:00,m^3/s,20.4974999999467,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-11 00:00,m^3/s,32,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-12 00:00,m^3/s,7.1175,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-13 00:00,m^3/s,9.23499999997863,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-14 00:00,m^3/s,13.85,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-15 00:00,m^3/s,10.0475,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-16 00:00,m^3/s,7.859999999985,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-17 00:00,m^3/s,11.1,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-18 00:00,m^3/s,7.9425,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-19 00:00,m^3/s,13.85,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-20 00:00,m^3/s,12.475,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-21 00:00,m^3/s,6.80749999998987,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-22 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-23 00:00,m^3/s,42.13,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-24 00:00,m^3/s,37.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-25 00:00,m^3/s,17.315,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-26 00:00,m^3/s,26.6624999999008,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-27 00:00,m^3/s,48.085,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-28 00:00,m^3/s,15.225,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-29 00:00,m^3/s,11.1,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-06-30 00:00,m^3/s,7.1175,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-01 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-02 00:00,m^3/s,5.116,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-03 00:00,m^3/s,4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-04 00:00,m^3/s,4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-05 00:00,m^3/s,13.85,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-06 00:00,m^3/s,11.4225,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-07 00:00,m^3/s,4.496,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-08 00:00,m^3/s,3.95,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-09 00:00,m^3/s,3.89999999999954,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-10 00:00,m^3/s,4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-11 00:00,m^3/s,3.75,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-12 00:00,m^3/s,3.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-13 00:00,m^3/s,3.5,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-14 00:00,m^3/s,28.769999999883,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-15 00:00,m^3/s,54.04,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-16 00:00,m^3/s,4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-17 00:00,m^3/s,32,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-18 00:00,m^3/s,29.8825,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-19 00:00,m^3/s,6.8075,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-20 00:00,m^3/s,17.749999999934,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-21 00:00,m^3/s,32,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-22 00:00,m^3/s,10.61,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-23 00:00,m^3/s,12.7974999999824,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-24 00:00,m^3/s,16.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-25 00:00,m^3/s,7.94249999999513,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-26 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-27 00:00,m^3/s,8.995,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-28 00:00,m^3/s,5.116,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-29 00:00,m^3/s,20.5324999999235,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-30 00:00,m^3/s,37.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-07-31 00:00,m^3/s,10.92,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-01 00:00,m^3/s,4.806,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-02 00:00,m^3/s,4.186,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-03 00:00,m^3/s,10.1999999999704,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-04 00:00,m^3/s,16.6,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-05 00:00,m^3/s,10.0475,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-06 00:00,m^3/s,6.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-07 00:00,m^3/s,4.31,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-08 00:00,m^3/s,3.75,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-09 00:00,m^3/s,3.55,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-10 00:00,m^3/s,3.4,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-11 00:00,m^3/s,3.49999999999768,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-12 00:00,m^3/s,7.04999999998125,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-13 00:00,m^3/s,11.1,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-14 00:00,m^3/s,7.9425,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-15 00:00,m^3/s,5.735,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-16 00:00,m^3/s,4.744,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-17 00:00,m^3/s,4.80599999999914,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-18 00:00,m^3/s,5.116,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-19 00:00,m^3/s,11.7824999999617,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-20 00:00,m^3/s,20.065,Preliminar
12017010,CHIGORODO [12017010],CAUDAL,Caudal máximo diario,2016-08-21 00:00,m^3/s,7.9425,Preliminar
