CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-02-25 00:00,m^3/s,286.855,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-02-26 00:00,m^3/s,248.32,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-02-27 00:00,m^3/s,240.403,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-02-28 00:00,m^3/s,261.92,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-02-29 00:00,m^3/s,315.43,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-01 00:00,m^3/s,267.36,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-02 00:00,m^3/s,235.206,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-03 00:00,m^3/s,309.622,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-04 00:00,m^3/s,267.36,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-05 00:00,m^3/s,281.233,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-06 00:00,m^3/s,324.142,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-07 00:00,m^3/s,433.3535,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-08 00:00,m^3/s,360.465,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-09 00:00,m^3/s,375.7225,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-10 00:00,m^3/s,336.053,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-11 00:00,m^3/s,366.568,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-12 00:00,m^3/s,433.3535,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-13 00:00,m^3/s,342.156,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-14 00:00,m^3/s,407.2775,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-15 00:00,m^3/s,522.46,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-16 00:00,m^3/s,459.4845,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-17 00:00,m^3/s,397.499,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-18 00:00,m^3/s,433.3535,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-19 00:00,m^3/s,459.4845,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-20 00:00,m^3/s,456.17,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-21 00:00,m^3/s,413.7965,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-22 00:00,m^3/s,430.094,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-23 00:00,m^3/s,426.8345,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-24 00:00,m^3/s,446.3915,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-25 00:00,m^3/s,357.4135,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-26 00:00,m^3/s,327.046,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-27 00:00,m^3/s,309.622,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-28 00:00,m^3/s,309.622,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-29 00:00,m^3/s,306.718,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-30 00:00,m^3/s,312.526,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-03-31 00:00,m^3/s,351.3105,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-01 00:00,m^3/s,413.7965,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-02 00:00,m^3/s,339.1045,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-03 00:00,m^3/s,459.4845,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-04 00:00,m^3/s,533.0485,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-05 00:00,m^3/s,489.315,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-06 00:00,m^3/s,499.2585,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-07 00:00,m^3/s,479.3715,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-08 00:00,m^3/s,479.3715,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-04-09 00:00,m^3/s,554.2255,Preliminar
